10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862164.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	MT862163.1
10295	NC_043048.1
10295	MN086782.1
10295	AY357736.1
10295	AF181249.1
10295	MN086791.1
10295	MN086793.1
10295	AF326961.1
10295	MN086789.1
10295	MN086784.1
10295	AF375976.1
10295	MN086800.1
10295	AF372518.1
10295	MN086787.1
10295	AF409104.1
10295	MN086788.1
10295	AF410478.1
481315	JQ596859.1
481315	JQ596859.1
481315	JQ596859.1
481315	JQ596859.1
481315	JQ596859.1
481315	JQ596859.1
481315	JQ596859.1
481315	JQ596859.1
481315	JQ596859.1
481315	JQ596859.1
481315	JQ596859.1
481315	JQ596859.1
481315	JQ596859.1
10295	AF387490.1
10295	MN086780.1
10295	AY033933.1
10295	AY120887.1
10295	MN086796.1
10295	MN086798.1
10295	AY101384.1
10317	AY714813.1
10317	AY714813.1
10317	AY714813.1
10317	AY714813.1
10317	AY714813.1
10317	AY714813.1
10317	AY714813.1
10317	AB096204.1
10325	KY628968.1
10325	KY628968.1
10325	KY628968.1
10325	KY628968.1
10325	KY628968.1
10325	KY628968.1
10325	AB096202.1
10325	KY628985.1
10325	KY628985.1
10325	KY628985.1
10325	KY628985.1
10325	KY628985.1
10325	KY628985.1
10325	AB096160.1
10325	AB096160.1
10325	AB096160.1
10325	AB096160.1
10325	AB096160.1
10325	AB096160.1
10325	KY628971.1
10325	KY628971.1
10325	KY628971.1
10325	KY628971.1
10325	KY628971.1
10325	KY628971.1
10325	AF533768.1
10325	AF533768.1
10325	AF533768.1
10325	AF533768.1
10325	AF533768.1
10325	AF533768.1
10325	KY628984.1
10325	KY628984.1
10325	KY628984.1
10325	KY628984.1
10325	KY628984.1
10325	KY628984.1
10325	KY628983.1
10325	KY628983.1
10325	KY628983.1
10325	KY628983.1
10325	KY628983.1
10325	KY628983.1
10325	KY628982.1
10325	KY628982.1
10325	KY628982.1
10325	KY628982.1
10325	KY628982.1
10325	KY628982.1
10325	KY628981.1
10325	KY628981.1
10325	KY628981.1
10325	KY628981.1
10325	KY628981.1
10325	KY628981.1
10325	KY628980.1
10325	KY628980.1
10325	KY628980.1
10325	KY628980.1
10325	KY628980.1
10325	KY628980.1
10325	KY628979.1
10325	KY628979.1
10325	KY628979.1
10325	KY628979.1
10325	KY628979.1
10325	KY628979.1
10325	KY628978.1
10325	KY628978.1
10325	KY628978.1
10325	KY628978.1
10325	KY628978.1
10325	KY628978.1
10325	KY628977.1
10325	KY628977.1
10325	KY628977.1
10325	KY628977.1
10325	KY628977.1
10325	KY628977.1
10325	KY628976.1
10325	KY628976.1
10325	KY628976.1
10325	KY628976.1
10325	KY628976.1
10325	KY628976.1
10325	KY628975.1
10325	KY628975.1
10325	KY628975.1
10325	KY628975.1
10325	KY628975.1
10325	KY628975.1
10325	KY628974.1
10325	KY628974.1
10325	KY628974.1
10325	KY628974.1
10325	KY628974.1
10325	KY628974.1
10325	KY628973.1
10325	KY628973.1
10325	KY628973.1
10325	KY628973.1
10325	KY628973.1
10325	KY628973.1
10325	KY628972.1
10325	KY628972.1
10325	KY628972.1
10325	KY628972.1
10325	KY628972.1
10325	KY628972.1
10295	D00537.2
10295	MN086797.1
10325	KJ566591.2
10325	KJ566591.2
10325	KJ566591.2
10325	KJ566591.2
10325	KJ566591.2
10325	AF501667.1
10325	AF501667.1
10295	AF515806.1
10325	KY628969.1
10325	KY628969.1
10325	KY628969.1
10325	KY628969.1
10325	KY628969.1
10325	KY628969.1
10325	KY628970.1
10325	KY628970.1
10325	KY628970.1
10325	KY628970.1
10325	KY628970.1
10325	KY628970.1
10325	AB096201.1
10310	MF510344.1
10310	MF510344.1
10310	MF510344.1
10310	MF510344.1
10310	MF510344.1
10310	MF510344.1
10310	MF510344.1
10310	MF510344.1
10310	MF510310.1
10310	MF510310.1
10310	MF510310.1
10310	MF510310.1
10310	MF510310.1
10310	MF510310.1
10310	MF510310.1
10310	MF510310.1
10310	MF510304.1
10310	MF510304.1
10310	MF510304.1
10310	MF510304.1
10310	MF510304.1
10310	MF510304.1
10310	MF510304.1
10310	MF510304.1
10310	KF781518.1
10310	KF781518.1
10310	KF781518.1
10310	KF781518.1
10310	KF781518.1
10310	KF781518.1
10310	KF781518.1
10310	KF781518.1
10310	MH790639.1
10310	MH790639.1
10310	MH790639.1
10310	MH790639.1
10310	MH790639.1
10310	MH790639.1
10310	MH790639.1
10310	MH790639.1
10310	MF621257.1
10310	MF621257.1
10310	MF621257.1
10310	MF621257.1
10310	MF621257.1
10310	MF621257.1
10310	MF621257.1
10310	MF621257.1
10310	MF510311.1
10310	MF510311.1
10310	MF510311.1
10310	MF510311.1
10310	MF510311.1
10310	MF510311.1
10310	MF510311.1
10310	MF510311.1
10310	MF510274.1
10310	MF510274.1
10310	MF510274.1
10310	MF510274.1
10310	MF510274.1
10310	MF510274.1
10310	MF510274.1
10310	MF510274.1
10310	MF510273.1
10310	MF510273.1
10310	MF510273.1
10310	MF510273.1
10310	MF510273.1
10310	MF510273.1
10310	MF510273.1
10310	MF510273.1
10310	LT797632.1
10310	LT797632.1
10310	LT797632.1
10310	LT797632.1
10310	LT797632.1
10310	LT797632.1
10310	LT797632.1
10310	LT797632.1
10310	MK855052.1
10310	MK855052.1
10310	MK855052.1
10310	MK855052.1
10310	MK855052.1
10310	MK855052.1
10310	MK855052.1
10310	MK855052.1
32630	MH796784.1
32630	MH796784.1
32630	MH796784.1
32630	MH796784.1
32630	MH796784.1
32630	MH796784.1
32630	MH796784.1
32630	MH796784.1
32630	MH796783.1
32630	MH796783.1
32630	MH796783.1
32630	MH796783.1
32630	MH796783.1
32630	MH796783.1
32630	MH796783.1
32630	MH796783.1
10310	MH790656.1
10310	MH790656.1
10310	MH790656.1
10310	MH790656.1
10310	MH790656.1
10310	MH790656.1
10310	MH790656.1
10310	MH790656.1
10310	MH790652.1
10310	MH790652.1
10310	MH790652.1
10310	MH790652.1
10310	MH790652.1
10310	MH790652.1
10310	MH790652.1
10310	MH790652.1
10310	MH790651.1
10310	MH790651.1
10310	MH790651.1
10310	MH790651.1
10310	MH790651.1
10310	MH790651.1
10310	MH790650.1
10310	MH790650.1
10310	MH790650.1
10310	MH790650.1
10310	MH790650.1
10310	MH790650.1
10310	MH790650.1
10310	MH790650.1
10310	MH790647.1
10310	MH790647.1
10310	MH790647.1
10310	MH790647.1
10310	MH790647.1
10310	MH790647.1
10310	MH790647.1
10310	MH790644.1
10310	MH790644.1
10310	MH790644.1
10310	MH790644.1
10310	MH790644.1
10310	MH790644.1
10310	MH790644.1
10310	MH790644.1
10310	MH790640.1
